output	sample	tool	fp	tp	fn	tn	sensitivity	specificity	pred_val_pos	pred_val_neg
genus	Mavromatis_simHC	OneCodexAbundanceFiltered	3	82	0	81360	1	0.999963128203237	0.964705882352941	1
genus	Mavromatis_simHC	PhyloSift	113	80	2	81252	0.975609756097561	0.998611196460395	0.414507772020725	0.999975385827159
genus	Mavromatis_simHC	PhyloSift90pct	37	69	13	81339	0.841463414634146	0.999545320487613	0.650943396226415	0.999840200609696
genus	Mavromatis_simLC	BlastMeganFiltered	1	79	3	81365	0.963414634146341	0.999987709854239	0.9875	0.99996313046898
genus	Mavromatis_simLC	BlastMeganFilteredLiberal	5	80	2	81360	0.975609756097561	0.999938548515947	0.941176470588235	0.999975418500037
genus	Mavromatis_simLC	COMMUNITY	516	82	0	80847	1	0.993658050956823	0.137123745819398	1
genus	Mavromatis_simLC	ClarkM1Default	96	80	2	81269	0.975609756097561	0.998820131506176	0.454545454545455	0.999975390975871
genus	Mavromatis_simLC	ClarkM4Spaced	33	80	2	81332	0.975609756097561	0.999594420205248	0.707964601769911	0.999975410037623
genus	Mavromatis_simLC	DiamondMegan	0	81	1	81364	0.98780487804878	1	1	0.999987709703189
genus	Mavromatis_simLC	Gottcha	2	77	5	81366	0.939024390243902	0.999975420312654	0.974683544303797	0.999938553047154
genus	Mavromatis_simLC	Kraken	130	77	5	81238	0.939024390243902	0.998402320322486	0.371980676328502	0.99993845623623
genus	Mavromatis_simLC	KrakenFiltered	11	77	5	81357	0.939024390243902	0.999864811719595	0.875	0.999938546250092
genus	Mavromatis_simLC	LMAT	28	82	0	81335	1	0.999655863230215	0.745454545454545	1
genus	Mavromatis_simLC	MetaPallette-SmallDB-qual4-default	0	74	8	81371	0.902439024390244	1	1	0.99990169454036
genus	Mavromatis_simLC	MetaPallette-SmallDB-qual4-specific	0	76	6	81369	0.926829268292683	1	1	0.999926267281106
genus	Mavromatis_simLC	Metaphlan	0	3	79	81442	0.0365853658536585	1	1	0.999030924547049
genus	Mavromatis_simLC	NBC	111	79	3	81255	0.963414634146341	0.998635793820515	0.415789473684211	0.999963080558222
genus	Mavromatis_simLC	OneCodexAbundanceFiltered	2	82	0	81361	1	0.999975418802158	0.976190476190476	1
genus	Mavromatis_simLC	PhyloSift	109	80	2	81256	0.975609756097561	0.998660357647637	0.423280423280423	0.999975387038815
genus	Mavromatis_simLC	PhyloSift90pct	24	66	16	81355	0.804878048780488	0.999705083621082	0.733333333333333	0.999803369750894
genus	Mavromatis_simMC	BlastMeganFiltered	1	79	3	81365	0.963414634146341	0.999987709854239	0.9875	0.99996313046898
genus	Mavromatis_simMC	BlastMeganFilteredLiberal	6	80	2	81359	0.975609756097561	0.999926258219136	0.930232558139535	0.999975418197908
genus	Mavromatis_simMC	COMMUNITY	580	82	0	80783	1	0.992871452625887	0.123867069486405	1
genus	Mavromatis_simMC	ClarkM1Default	96	80	2	81269	0.975609756097561	0.998820131506176	0.454545454545455	0.999975390975871
genus	Mavromatis_simMC	ClarkM4Spaced	31	80	2	81334	0.975609756097561	0.999619000798869	0.720720720720721	0.999975410642274
genus	Mavromatis_simMC	DiamondMegan	0	81	1	81364	0.98780487804878	1	1	0.999987709703189
genus	Mavromatis_simMC	Gottcha	2	76	6	81367	0.926829268292683	0.99997542061473	0.974358974358974	0.99992626546889
genus	Mavromatis_simMC	Kraken	111	77	5	81257	0.939024390243902	0.998635827352276	0.409574468085106	0.999938470625877
genus	Mavromatis_simMC	KrakenFiltered	11	77	5	81357	0.939024390243902	0.999864811719595	0.875	0.999938546250092
genus	Mavromatis_simMC	LMAT	25	82	0	81338	1	0.999692735026978	0.766355140186916	1
genus	Mavromatis_simMC	MetaFlow	0	2	80	81443	0.024390243902439	1	1	0.999018681844387
genus	Mavromatis_simMC	MetaPallette-SmallDB-qual4-default	11	73	9	81361	0.890243902439024	0.99986481836504	0.869047619047619	0.999889394125599
genus	Mavromatis_simMC	MetaPallette-SmallDB-qual4-specific	16	70	12	81359	0.853658536585366	0.999803379416283	0.813953488372093	0.999852527313171
genus	Mavromatis_simMC	Metaphlan	0	3	79	81442	0.0365853658536585	1	1	0.999030924547049
genus	Mavromatis_simMC	NBC	138	79	3	81228	0.963414634146341	0.998303959884964	0.36405529953917	0.999963068286738
genus	Mavromatis_simMC	OneCodexAbundanceFiltered	2	80	2	81363	0.975609756097561	0.999975419406379	0.975609756097561	0.999975419406379
genus	Mavromatis_simMC	PhyloSift	126	76	6	81243	0.926829268292683	0.998451498728017	0.376237623762376	0.999926152937267
genus	Mavromatis_simMC	PhyloSift90pct	23	64	18	81358	0.780487804878049	0.99971737874934	0.735632183908046	0.999778804561541
genus	Raiphy_eval_RAIphy	BlastMeganFiltered	2	51	2	81392	0.962264150943396	0.999975428164238	0.962264150943396	0.999975428164238
genus	Raiphy_eval_RAIphy	BlastMeganFilteredLiberal	2	51	2	81392	0.962264150943396	0.999975428164238	0.962264150943396	0.999975428164238
genus	Raiphy_eval_RAIphy	COMMUNITY	203	53	0	81189	1	0.997505897385492	0.20703125	1
genus	Raiphy_eval_RAIphy	ClarkM1Default	6	53	0	81386	1	0.999926282681345	0.898305084745763	1
genus	Raiphy_eval_RAIphy	ClarkM4Spaced	155	53	0	81237	1	0.998095635934736	0.254807692307692	1
genus	Raiphy_eval_RAIphy	DiamondMegan	2	44	9	81399	0.830188679245283	0.999975430277269	0.956521739130435	0.999889445754717
genus	Raiphy_eval_RAIphy	Gottcha	2	49	4	81394	0.924528301886792	0.999975428767998	0.96078431372549	0.999950858743458
genus	Raiphy_eval_RAIphy	Kraken	19	52	1	81374	0.981132075471698	0.999766564692295	0.732394366197183	0.999987711213518
genus	Raiphy_eval_RAIphy	KrakenFiltered	4	52	1	81389	0.981132075471698	0.999950855724694	0.928571428571429	0.999987713478314
genus	Raiphy_eval_RAIphy	LMAT	3	53	0	81389	1	0.999963141340672	0.946428571428571	1
genus	Raiphy_eval_RAIphy	MetaPallette-SmallDB-qual4-default	3	39	14	81403	0.735849056603774	0.999963147679532	0.928571428571429	0.999828045739833
genus	Raiphy_eval_RAIphy	MetaPallette-SmallDB-qual4-specific	3	42	11	81400	0.792452830188679	0.999963146321389	0.933333333333333	0.999864883123902
genus	Raiphy_eval_RAIphy	NBC	61	53	0	81331	1	0.99925054059367	0.464912280701754	1
genus	Raiphy_eval_RAIphy	OneCodexAbundanceFiltered	2	53	0	81390	1	0.999975427560448	0.963636363636364	1
genus	Raiphy_eval_RAIphy	PhyloSift	31	34	19	81380	0.641509433962264	0.999619216076452	0.523076923076923	0.999766581899041
genus	Raiphy_eval_RAIphy	PhyloSift90pct	5	23	30	81417	0.433962264150943	0.999938591535457	0.821428571428571	0.999631662308004
genus	UnAmbiguouslyMapped_ds.7	BlastMeganFiltered	1	267	66	81177	0.801801801801802	0.99998768139151	0.996268656716418	0.99918762231823
genus	UnAmbiguouslyMapped_ds.7	BlastMeganFilteredLiberal	4	323	10	81118	0.96996996996997	0.999950691550997	0.987767584097859	0.999876737994281
genus	UnAmbiguouslyMapped_ds.7	COMMUNITY	2504	333	0	78608	1	0.969129105434461	0.117377511455763	1
genus	UnAmbiguouslyMapped_ds.7	ClarkM1Default	79	333	0	81033	1	0.999026038070816	0.808252427184466	1
genus	UnAmbiguouslyMapped_ds.7	ClarkM4Spaced	86	333	0	81026	1	0.998939737646711	0.794749403341289	1
genus	UnAmbiguouslyMapped_ds.7	DiamondMegan	1	164	169	81280	0.492492492492493	0.999987697001759	0.993939393939394	0.997925081953124
genus	UnAmbiguouslyMapped_ds.7	Gottcha	1	324	9	81120	0.972972972972973	0.99998767273579	0.996923076923077	0.999889065562253
genus	UnAmbiguouslyMapped_ds.7	Kraken	88	330	3	81027	0.990990990990991	0.998915120507921	0.789473684210526	0.999962976675305
genus	UnAmbiguouslyMapped_ds.7	KrakenFiltered	16	329	4	81100	0.987987987987988	0.999802751614971	0.953623188405797	0.999950680607615
genus	UnAmbiguouslyMapped_ds.7	LMAT	41	332	1	81072	0.996996996996997	0.99949453231911	0.890080428954424	0.999987665437322
genus	UnAmbiguouslyMapped_ds.7	MetaFlow	0	250	83	81195	0.750750750750751	1	1	0.998978813455055
genus	UnAmbiguouslyMapped_ds.7	MetaPallette-SmallDB-qual4-default	0	93	240	81352	0.279279279279279	1	1	0.997058535150505
genus	UnAmbiguouslyMapped_ds.7	Metaphlan	3	298	35	81144	0.894894894894895	0.999963030056564	0.990033222591362	0.999568854013969
genus	UnAmbiguouslyMapped_ds.7	NBC	160	231	102	81054	0.693693693693694	0.998029896323294	0.59079283887468	0.998743161318941
genus	UnAmbiguouslyMapped_ds.7	OneCodexAbundanceFiltered	3	322	11	81120	0.966966966966967	0.999963019119115	0.990769230769231	0.999864416807386
genus	UnAmbiguouslyMapped_ds.7	PhyloSift	2347	332	1	78766	0.996996996996997	0.971065057389074	0.123926838372527	0.999987304327955
genus	UnAmbiguouslyMapped_ds.7	PhyloSift90pct	99	312	21	81034	0.936936936936937	0.998779781346678	0.759124087591241	0.999740916661526
genus	UnAmbiguouslyMapped_ds.buccal	BlastMeganFiltered	0	4	0	81441	1	1	1	1
genus	UnAmbiguouslyMapped_ds.buccal	BlastMeganFilteredLiberal	3	4	0	81438	1	0.999963163517147	0.571428571428571	1
genus	UnAmbiguouslyMapped_ds.buccal	COMMUNITY	797	4	0	80644	1	0.990213774388821	0.00499375780274657	1
genus	UnAmbiguouslyMapped_ds.buccal	ClarkM1Default	63	4	0	81378	1	0.999226433860095	0.0597014925373134	1
genus	UnAmbiguouslyMapped_ds.buccal	ClarkM4Spaced	66	4	0	81375	1	0.999189597377242	0.0571428571428571	1
genus	UnAmbiguouslyMapped_ds.buccal	DiamondMegan	0	4	0	81441	1	1	1	1
genus	UnAmbiguouslyMapped_ds.buccal	Gottcha	0	4	0	81441	1	1	1	1
genus	UnAmbiguouslyMapped_ds.buccal	Kraken	73	4	0	81368	1	0.99910364558392	0.051948051948052	1
genus	UnAmbiguouslyMapped_ds.buccal	KrakenFiltered	7	4	0	81434	1	0.999914048206677	0.363636363636364	1
genus	UnAmbiguouslyMapped_ds.buccal	LMAT	19	4	0	81422	1	0.999766702275267	0.173913043478261	1
genus	UnAmbiguouslyMapped_ds.buccal	MetaFlow	0	1	3	81444	0.25	1	1	0.9999631662308
genus	UnAmbiguouslyMapped_ds.buccal	MetaPallette-SmallDB-qual4-default	0	4	0	81441	1	1	1	1
genus	UnAmbiguouslyMapped_ds.buccal	Metaphlan	0	4	0	81441	1	1	1	1
genus	UnAmbiguouslyMapped_ds.buccal	NBC	382	4	0	81059	1	0.9953094878501	0.0103626943005181	1
genus	UnAmbiguouslyMapped_ds.buccal	OneCodexAbundanceFiltered	0	4	0	81441	1	1	1	1
genus	UnAmbiguouslyMapped_ds.buccal	PhyloSift	439	4	0	81002	1	0.9946095946759	0.0090293453724605	1
genus	UnAmbiguouslyMapped_ds.buccal	PhyloSift90pct	14	3	1	81428	0.75	0.999828098524103	0.176470588235294	0.999987719362881
genus	UnAmbiguouslyMapped_ds.cityparks	BlastMeganFiltered	1	41	3	81403	0.931818181818182	0.999987715591371	0.976190476190476	0.999963147679532
genus	UnAmbiguouslyMapped_ds.cityparks	BlastMeganFilteredLiberal	1	41	3	81403	0.931818181818182	0.999987715591371	0.976190476190476	0.999963147679532
genus	UnAmbiguouslyMapped_ds.cityparks	COMMUNITY	1294	44	0	80107	1	0.984103389393251	0.0328849028400598	1
genus	UnAmbiguouslyMapped_ds.cityparks	ClarkM1Default	83	44	0	81318	1	0.998980356506677	0.346456692913386	1
genus	UnAmbiguouslyMapped_ds.cityparks	ClarkM4Spaced	73	44	0	81328	1	0.99910320512033	0.376068376068376	1
genus	UnAmbiguouslyMapped_ds.cityparks	DiamondMegan	1	41	3	81403	0.931818181818182	0.999987715591371	0.976190476190476	0.999963147679532
genus	UnAmbiguouslyMapped_ds.cityparks	Gottcha	0	43	1	81402	0.977272727272727	1	1	0.999987715440463
genus	UnAmbiguouslyMapped_ds.cityparks	Kraken	86	44	0	81315	1	0.998943501922581	0.338461538461538	1
genus	UnAmbiguouslyMapped_ds.cityparks	KrakenFiltered	25	44	0	81376	1	0.999692878465867	0.63768115942029	1
genus	UnAmbiguouslyMapped_ds.cityparks	LMAT	105	44	0	81296	1	0.998710089556639	0.295302013422819	1
genus	UnAmbiguouslyMapped_ds.cityparks	MetaFlow	0	33	11	81412	0.75	1	1	0.999864903037225
genus	UnAmbiguouslyMapped_ds.cityparks	MetaPallette-SmallDB-qual4-default	0	24	20	81421	0.545454545454545	1	1	0.999754423447649
genus	UnAmbiguouslyMapped_ds.cityparks	Metaphlan	1	33	11	81411	0.75	0.999987716798506	0.970588235294118	0.999864901378006
genus	UnAmbiguouslyMapped_ds.cityparks	NBC	360	31	13	81054	0.704545454545455	0.99557815609109	0.0792838874680307	0.999839638817275
genus	UnAmbiguouslyMapped_ds.cityparks	OneCodexAbundanceFiltered	1	42	2	81402	0.954545454545455	0.999987715440463	0.976744186046512	0.999975431182743
genus	UnAmbiguouslyMapped_ds.cityparks	PhyloSift	970	43	1	80432	0.977272727272727	0.988083830864107	0.0424481737413623	0.999987567292032
genus	UnAmbiguouslyMapped_ds.cityparks	PhyloSift90pct	77	41	3	81327	0.931818181818182	0.9990541005356	0.347457627118644	0.999963113242346
genus	UnAmbiguouslyMapped_ds.gut	BlastMeganFiltered	0	16	1	81429	0.941176470588235	1	1	0.999987719513693
genus	UnAmbiguouslyMapped_ds.gut	BlastMeganFilteredLiberal	0	16	1	81429	0.941176470588235	1	1	0.999987719513693
genus	UnAmbiguouslyMapped_ds.gut	COMMUNITY	846	17	0	80582	1	0.989610453406691	0.0196987253765933	1
genus	UnAmbiguouslyMapped_ds.gut	ClarkM1Default	121	16	1	81308	0.941176470588235	0.998514042908546	0.116788321167883	0.999987701238485
genus	UnAmbiguouslyMapped_ds.gut	ClarkM4Spaced	121	16	1	81308	0.941176470588235	0.998514042908546	0.116788321167883	0.999987701238485
genus	UnAmbiguouslyMapped_ds.gut	DiamondMegan	0	17	0	81428	1	1	1	1
genus	UnAmbiguouslyMapped_ds.gut	Gottcha	0	16	1	81429	0.941176470588235	1	1	0.999987719513693
genus	UnAmbiguouslyMapped_ds.gut	Kraken	130	16	1	81299	0.941176470588235	0.998403517174471	0.10958904109589	0.999987699876999
genus	UnAmbiguouslyMapped_ds.gut	KrakenFiltered	15	16	1	81414	0.941176470588235	0.999815790443208	0.516129032258065	0.999987717251121
genus	UnAmbiguouslyMapped_ds.gut	LMAT	1	17	0	81427	1	0.999987719212065	0.944444444444444	1
genus	UnAmbiguouslyMapped_ds.gut	MetaFlow	0	7	10	81438	0.411764705882353	1	1	0.99987722227679
genus	UnAmbiguouslyMapped_ds.gut	MetaPallette-SmallDB-qual4-default	0	15	2	81430	0.882352941176471	1	1	0.999975439630612
genus	UnAmbiguouslyMapped_ds.gut	Metaphlan	1	14	3	81430	0.823529411764706	0.999987719664501	0.933333333333333	0.999963159898321
genus	UnAmbiguouslyMapped_ds.gut	NBC	369	16	1	81060	0.941176470588235	0.995468444902922	0.0415584415584416	0.999987663611354
genus	UnAmbiguouslyMapped_ds.gut	OneCodexAbundanceFiltered	1	17	0	81427	1	0.999987719212065	0.944444444444444	1
genus	UnAmbiguouslyMapped_ds.gut	PhyloSift	528	17	0	80900	1	0.993515743970133	0.0311926605504587	1
genus	UnAmbiguouslyMapped_ds.gut	PhyloSift90pct	66	17	0	81362	1	0.999189467996267	0.204819277108434	1
genus	UnAmbiguouslyMapped_ds.hous1	BlastMeganFiltered	0	11	0	81434	1	1	1	1
genus	UnAmbiguouslyMapped_ds.hous1	BlastMeganFilteredLiberal	0	11	0	81434	1	1	1	1
genus	UnAmbiguouslyMapped_ds.hous1	COMMUNITY	975	11	0	80459	1	0.988027113981875	0.0111561866125761	1
genus	UnAmbiguouslyMapped_ds.hous1	ClarkM1Default	44	11	0	81390	1	0.999459685143797	0.2	1
genus	UnAmbiguouslyMapped_ds.hous1	ClarkM4Spaced	54	11	0	81380	1	0.999336886312842	0.169230769230769	1
genus	UnAmbiguouslyMapped_ds.hous1	DiamondMegan	0	11	0	81434	1	1	1	1
genus	UnAmbiguouslyMapped_ds.hous1	Gottcha	0	11	0	81434	1	1	1	1
genus	UnAmbiguouslyMapped_ds.hous1	Kraken	45	11	0	81389	1	0.999447405260702	0.196428571428571	1
genus	UnAmbiguouslyMapped_ds.hous1	KrakenFiltered	3	11	0	81431	1	0.999963160350713	0.785714285714286	1
genus	UnAmbiguouslyMapped_ds.hous1	LMAT	0	11	0	81434	1	1	1	1
genus	UnAmbiguouslyMapped_ds.hous1	MetaFlow	0	10	1	81435	0.909090909090909	1	1	0.999987720418488
genus	UnAmbiguouslyMapped_ds.hous1	MetaPallette-SmallDB-qual4-default	0	7	4	81438	0.636363636363636	1	1	0.999950885292601
genus	UnAmbiguouslyMapped_ds.hous1	Metaphlan	0	11	0	81434	1	1	1	1
genus	UnAmbiguouslyMapped_ds.hous1	NBC	382	8	3	81055	0.727272727272727	0.995309257462824	0.0205128205128205	0.999962989464334
genus	UnAmbiguouslyMapped_ds.hous1	OneCodexAbundanceFiltered	0	11	0	81434	1	1	1	1
genus	UnAmbiguouslyMapped_ds.hous1	PhyloSift	711	11	0	80723	1	0.99126900311909	0.0152354570637119	1
genus	UnAmbiguouslyMapped_ds.hous1	PhyloSift90pct	48	11	0	81386	1	0.999410565611415	0.186440677966102	1
genus	UnAmbiguouslyMapped_ds.hous2	BlastMeganFiltered	0	5	0	81440	1	1	1	1
genus	UnAmbiguouslyMapped_ds.hous2	BlastMeganFilteredLiberal	0	5	0	81440	1	1	1	1
genus	UnAmbiguouslyMapped_ds.hous2	COMMUNITY	847	5	0	80593	1	0.989599705304519	0.00586854460093897	1
genus	UnAmbiguouslyMapped_ds.hous2	ClarkM1Default	67	5	0	81373	1	0.999177308447937	0.0694444444444444	1
genus	UnAmbiguouslyMapped_ds.hous2	ClarkM4Spaced	56	5	0	81384	1	0.999312377210216	0.0819672131147541	1
genus	UnAmbiguouslyMapped_ds.hous2	DiamondMegan	0	5	0	81440	1	1	1	1
genus	UnAmbiguouslyMapped_ds.hous2	Gottcha	0	5	0	81440	1	1	1	1
genus	UnAmbiguouslyMapped_ds.hous2	Kraken	68	5	0	81372	1	0.999165029469548	0.0684931506849315	1
genus	UnAmbiguouslyMapped_ds.hous2	KrakenFiltered	2	5	0	81438	1	0.999975442043222	0.714285714285714	1
genus	UnAmbiguouslyMapped_ds.hous2	LMAT	41	5	0	81399	1	0.999496561886051	0.108695652173913	1
genus	UnAmbiguouslyMapped_ds.hous2	MetaFlow	0	4	1	81441	0.8	1	1	0.99998772132315
genus	UnAmbiguouslyMapped_ds.hous2	MetaPallette-SmallDB-qual4-default	0	5	0	81440	1	1	1	1
genus	UnAmbiguouslyMapped_ds.hous2	Metaphlan	0	5	0	81440	1	1	1	1
genus	UnAmbiguouslyMapped_ds.hous2	NBC	384	5	0	81056	1	0.995284872298625	0.012853470437018	1
genus	UnAmbiguouslyMapped_ds.hous2	OneCodexAbundanceFiltered	0	5	0	81440	1	1	1	1
genus	UnAmbiguouslyMapped_ds.hous2	PhyloSift	503	5	0	80937	1	0.993823673870334	0.00984251968503937	1
genus	UnAmbiguouslyMapped_ds.hous2	PhyloSift90pct	37	5	0	81403	1	0.999545677799607	0.119047619047619	1
genus	UnAmbiguouslyMapped_ds.nycsm	BlastMeganFiltered	0	12	0	81433	1	1	1	1
genus	UnAmbiguouslyMapped_ds.nycsm	BlastMeganFilteredLiberal	0	12	0	81433	1	1	1	1
genus	UnAmbiguouslyMapped_ds.nycsm	COMMUNITY	739	12	0	80694	1	0.990925054953152	0.0159786950732357	1
genus	UnAmbiguouslyMapped_ds.nycsm	ClarkM1Default	46	12	0	81387	1	0.999435118440927	0.206896551724138	1
genus	UnAmbiguouslyMapped_ds.nycsm	ClarkM4Spaced	42	12	0	81391	1	0.999484238576498	0.222222222222222	1
genus	UnAmbiguouslyMapped_ds.nycsm	DiamondMegan	1	12	0	81432	1	0.999987719966107	0.923076923076923	1
genus	UnAmbiguouslyMapped_ds.nycsm	Gottcha	0	11	1	81434	0.916666666666667	1	1	0.999987720267698
genus	UnAmbiguouslyMapped_ds.nycsm	Kraken	42	12	0	81391	1	0.999484238576498	0.222222222222222	1
genus	UnAmbiguouslyMapped_ds.nycsm	KrakenFiltered	7	12	0	81426	1	0.99991403976275	0.631578947368421	1
genus	UnAmbiguouslyMapped_ds.nycsm	LMAT	0	12	0	81433	1	1	1	1
genus	UnAmbiguouslyMapped_ds.nycsm	MetaFlow	0	7	5	81438	0.583333333333333	1	1	0.999938607369571
genus	UnAmbiguouslyMapped_ds.nycsm	MetaPallette-SmallDB-qual4-default	2	11	1	81432	0.916666666666667	0.999975440233809	0.846153846153846	0.999987719966107
genus	UnAmbiguouslyMapped_ds.nycsm	Metaphlan	0	9	3	81436	0.75	1	1	0.999963162612508
genus	UnAmbiguouslyMapped_ds.nycsm	NBC	377	12	0	81056	1	0.995370427222379	0.0308483290488432	1
genus	UnAmbiguouslyMapped_ds.nycsm	OneCodexAbundanceFiltered	0	11	1	81434	0.916666666666667	1	1	0.999987720267698
genus	UnAmbiguouslyMapped_ds.nycsm	PhyloSift	416	12	0	81017	1	0.994891505900556	0.0280373831775701	1
genus	UnAmbiguouslyMapped_ds.nycsm	PhyloSift90pct	64	10	2	81371	0.833333333333333	0.999214097132683	0.135135135135135	0.999975421822963
genus	UnAmbiguouslyMapped_ds.soil	BlastMeganFiltered	0	43	2	81402	0.955555555555556	1	1	0.999975431182743
genus	UnAmbiguouslyMapped_ds.soil	BlastMeganFilteredLiberal	2	44	1	81399	0.977777777777778	0.999975430277269	0.956521739130435	0.999987714987715
genus	UnAmbiguouslyMapped_ds.soil	COMMUNITY	1836	45	0	79564	1	0.977444717444717	0.0239234449760766	1
genus	UnAmbiguouslyMapped_ds.soil	ClarkM1Default	119	45	0	81281	1	0.998538083538083	0.274390243902439	1
genus	UnAmbiguouslyMapped_ds.soil	ClarkM4Spaced	124	45	0	81276	1	0.998476658476658	0.266272189349112	1
genus	UnAmbiguouslyMapped_ds.soil	DiamondMegan	0	44	1	81401	0.977777777777778	1	1	0.999987715289551
genus	UnAmbiguouslyMapped_ds.soil	Gottcha	0	44	1	81401	0.977777777777778	1	1	0.999987715289551
genus	UnAmbiguouslyMapped_ds.soil	Kraken	170	44	1	81231	0.977777777777778	0.997911573567892	0.205607476635514	0.999987689580461
genus	UnAmbiguouslyMapped_ds.soil	KrakenFiltered	41	44	1	81360	0.977777777777778	0.999496320684021	0.517647058823529	0.999987709098954
genus	UnAmbiguouslyMapped_ds.soil	LMAT	144	45	0	81256	1	0.998230958230958	0.238095238095238	1
genus	UnAmbiguouslyMapped_ds.soil	MetaFlow	0	34	11	81411	0.755555555555556	1	1	0.999864901378006
genus	UnAmbiguouslyMapped_ds.soil	MetaPallette-SmallDB-qual4-default	0	25	20	81420	0.555555555555556	1	1	0.99975442043222
genus	UnAmbiguouslyMapped_ds.soil	Metaphlan	1	40	5	81404	0.888888888888889	0.999987715742276	0.975609756097561	0.999938581729293
genus	UnAmbiguouslyMapped_ds.soil	NBC	359	32	13	81054	0.711111111111111	0.995590384827976	0.0818414322250639	0.999839638817275
genus	UnAmbiguouslyMapped_ds.soil	OneCodexAbundanceFiltered	1	43	2	81401	0.955555555555556	0.999987715289551	0.977272727272727	0.999975430880926
genus	UnAmbiguouslyMapped_ds.soil	PhyloSift	1552	44	1	79849	0.977777777777778	0.980933895160993	0.0275689223057644	0.999987476518472
genus	UnAmbiguouslyMapped_ds.soil	PhyloSift90pct	118	43	2	81284	0.955555555555556	0.998550404166974	0.267080745341615	0.999975395517063
species	ABRF_MGRG_10ng	BlastMeganFiltered	1	5	0	382948	1	0.999997388686222	0.833333333333333	1
species	ABRF_MGRG_10ng	BlastMeganFilteredLiberal	14	5	0	382935	1	0.999963441607107	0.263157894736842	1
species	ABRF_MGRG_10ng	COMMUNITY	3207	5	0	379742	1	0.991625516713714	0.00155666251556663	1
species	ABRF_MGRG_10ng	ClarkM1Default	788	5	0	382161	1	0.997942284742877	0.00630517023959647	1
species	ABRF_MGRG_10ng	ClarkM4Spaced	225	5	0	382724	1	0.999412454399933	0.0217391304347826	1
species	ABRF_MGRG_10ng	DiamondMegan	7	5	0	382942	1	0.999981720803554	0.416666666666667	1
species	ABRF_MGRG_10ng	Gottcha	0	4	1	382950	0.8	1	1	0.99999738869986
species	ABRF_MGRG_10ng	Kraken	699	5	0	382250	1	0.998174691669126	0.00710227272727273	1
species	ABRF_MGRG_10ng	KrakenFiltered	38	5	0	382911	1	0.999900770076433	0.116279069767442	1
species	ABRF_MGRG_10ng	LMAT	213	5	0	382736	1	0.99944379016527	0.0229357798165138	1
species	ABRF_MGRG_10ng	MetaFlow	1	4	1	382949	0.8	0.999997388693041	0.8	0.999997388693041
species	ABRF_MGRG_10ng	MetaPallette-SmallDB-qual4-default	5	1	4	382948	0.2	0.999986943567487	0.166666666666667	0.999989554826715
species	ABRF_MGRG_10ng	MetaPallette-SmallDB-qual4-specific	2	1	4	382951	0.2	0.999994777426995	0.333333333333333	0.99998955490854
species	ABRF_MGRG_10ng	Metaphlan	0	4	1	382950	0.8	1	1	0.99999738869986
species	ABRF_MGRG_10ng	NBC	674	4	1	382276	0.8	0.998239979109544	0.00589970501474926	0.999997384095826
species	ABRF_MGRG_10ng	OneCodexAbundanceFiltered	4	5	0	382945	1	0.999989554744888	0.555555555555556	1
species	ABRF_MGRG_10ng	PhyloSift	2765	5	0	380184	1	0.992779717403623	0.00180505415162455	1
species	ABRF_MGRG_10ng	PhyloSift90pct	244	5	0	382705	1	0.99936283943815	0.0200803212851406	1
species	ABRF_MGRG_1ng	BlastMeganFiltered	1	5	0	382948	1	0.999997388686222	0.833333333333333	1
species	ABRF_MGRG_1ng	BlastMeganFilteredLiberal	15	5	0	382934	1	0.999960830293329	0.25	1
species	ABRF_MGRG_1ng	COMMUNITY	3007	5	0	379942	1	0.992147779469329	0.00166002656042497	1
species	ABRF_MGRG_1ng	ClarkM1Default	725	5	0	382224	1	0.998106797510896	0.00684931506849315	1
species	ABRF_MGRG_1ng	ClarkM4Spaced	198	5	0	382751	1	0.999482959871941	0.0246305418719212	1
species	ABRF_MGRG_1ng	DiamondMegan	7	5	0	382942	1	0.999981720803554	0.416666666666667	1
species	ABRF_MGRG_1ng	Gottcha	0	4	1	382950	0.8	1	1	0.99999738869986
species	ABRF_MGRG_1ng	Kraken	671	5	0	382278	1	0.998247808454912	0.00739644970414201	1
species	ABRF_MGRG_1ng	KrakenFiltered	32	5	0	382917	1	0.999916437959102	0.135135135135135	1
species	ABRF_MGRG_1ng	LMAT	197	5	0	382752	1	0.999485571185719	0.0247524752475248	1
species	ABRF_MGRG_1ng	MetaFlow	1	3	2	382950	0.6	0.99999738869986	0.75	0.999994777413357
species	ABRF_MGRG_1ng	MetaPallette-SmallDB-qual4-default	6	1	4	382947	0.2	0.999984332280985	0.142857142857143	0.999989554799439
species	ABRF_MGRG_1ng	MetaPallette-SmallDB-qual4-specific	5	1	4	382948	0.2	0.999986943567487	0.166666666666667	0.999989554826715
species	ABRF_MGRG_1ng	Metaphlan	0	4	1	382950	0.8	1	1	0.99999738869986
species	ABRF_MGRG_1ng	NBC	673	4	1	382277	0.8	0.998242590416503	0.00590841949778434	0.999997384102669
species	ABRF_MGRG_1ng	OneCodexAbundanceFiltered	5	5	0	382944	1	0.99998694343111	0.5	1
species	ABRF_MGRG_1ng	PhyloSift	2591	5	0	380358	1	0.993234086001008	0.00192604006163328	1
species	ABRF_MGRG_1ng	PhyloSift90pct	236	5	0	382713	1	0.999383729948374	0.020746887966805	1
